date,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation
2024-04-07 04:00:00+00:00,3.4225001,-0.07657719,0.0,1.0,8.825508,22.751316
2024-04-07 05:00:00+00:00,2.6225,-1.0028248,0.0,1.0,9.387651,23.540806
2024-04-07 06:00:00+00:00,2.7725,-1.2408047,0.0,0.0,11.269782,26.208395
2024-04-07 07:00:00+00:00,2.3225,-1.6845593,0.0,0.0,10.805998,25.478743
2024-04-07 08:00:00+00:00,2.0725,-2.092876,0.0,0.0,11.753877,26.674032
2024-04-07 09:00:00+00:00,1.6725,-2.237225,0.0,0.0,10.137692,24.216522
2024-04-07 10:00:00+00:00,1.3225,-2.462922,0.0,0.0,9.47012,23.444265
2024-04-07 11:00:00+00:00,1.4225,-2.5706792,0.0,0.0,11.177405,23.933907
2024-04-07 12:00:00+00:00,3.9225001,-0.73173594,0.0,0.0,16.595179,27.009598
2024-04-07 13:00:00+00:00,7.0725,3.2131472,0.0,1.0,11.659777,15.226764
2024-04-07 14:00:00+00:00,8.7225,3.653367,0.1,51.0,19.852295,25.6233
2024-04-07 15:00:00+00:00,9.2225,4.0120916,0.0,3.0,20.06334,25.922499
2024-04-07 16:00:00+00:00,10.1725,4.724869,0.0,3.0,21.542923,28.174456
2024-04-07 17:00:00+00:00,11.0225,5.5728035,0.0,3.0,21.605999,27.959742
2024-04-07 18:00:00+00:00,11.9725,6.5401926,0.0,2.0,21.38897,28.357857
2024-04-07 19:00:00+00:00,13.3725,7.748308,0.0,2.0,22.319998,29.528778
2024-04-07 20:00:00+00:00,14.0725,8.469336,0.0,1.0,22.366402,29.934166
2024-04-07 21:00:00+00:00,13.3725,7.4555874,0.0,0.0,24.1388,32.241615
2024-04-07 22:00:00+00:00,12.3225,7.047291,0.0,0.0,19.64558,28.1169
2024-04-07 23:00:00+00:00,10.2725,6.128701,0.0,0.0,12.074766,25.294964
2024-04-08 00:00:00+00:00,8.0225,4.0465927,0.0,0.0,10.144082,26.407907
2024-04-08 01:00:00+00:00,5.7725,2.485241,0.0,0.0,8.427383,10.948973
2024-04-08 02:00:00+00:00,5.1225,2.3899827,0.0,0.0,6.87779,5.8603754
2024-04-08 03:00:00+00:00,3.9225001,1.0557704,0.0,0.0,7.072878,5.3517847
2024-04-08 04:00:00+00:00,3.2225,0.060468197,0.0,0.0,7.729527,11.4862
2024-04-08 05:00:00+00:00,2.7725,-0.5514674,0.0,0.0,7.42159,14.512064
2024-04-08 06:00:00+00:00,2.1225,-1.2207408,0.0,0.0,7.7043357,16.992609
2024-04-08 07:00:00+00:00,1.7225001,-1.6208327,0.0,0.0,7.653705,17.10284
2024-04-08 08:00:00+00:00,1.6725,-1.9359622,0.0,0.0,8.587338,20.380579
2024-04-08 09:00:00+00:00,1.4725001,-2.1594586,0.0,0.0,8.049845,21.897945
2024-04-08 10:00:00+00:00,0.6225,-2.956295,0.0,0.0,7.729527,19.13426
2024-04-08 11:00:00+00:00,1.0725,-2.1319368,0.0,0.0,5.815978,15.876775
2024-04-08 12:00:00+00:00,4.0725,0.9119897,0.0,0.0,7.127636,12.10157
2024-04-08 13:00:00+00:00,8.8225,6.607169,0.0,0.0,3.7064266,9.504272
2024-04-08 14:00:00+00:00,12.0725,9.294118,0.0,0.0,4.510787,5.495161
2024-04-08 15:00:00+00:00,13.6725,11.711174,0.0,1.0,4.5536795,5.3517847
2024-04-08 16:00:00+00:00,14.9725,13.669773,0.0,1.0,5.04,6.12
2024-04-08 17:00:00+00:00,16.1225,14.877977,0.0,1.0,6.725354,8.209263
2024-04-08 18:00:00+00:00,17.072498,15.515848,0.0,1.0,6.489992,7.754637
2024-04-08 19:00:00+00:00,17.822498,15.791203,0.0,3.0,5.904439,7.145796
2024-04-08 20:00:00+00:00,17.0225,13.789257,0.0,2.0,10.495713,13.363711
2024-04-08 21:00:00+00:00,14.1225,10.803677,0.0,2.0,14.154915,21.349546
2024-04-08 22:00:00+00:00,12.3725,9.523898,0.5,53.0,13.339445,23.78453
2024-04-08 23:00:00+00:00,11.0225,8.812323,0.4,51.0,9.36,20.431387
2024-04-09 00:00:00+00:00,9.9725,7.981018,0.1,51.0,9.007196,15.509274
2024-04-09 01:00:00+00:00,8.5725,6.5504656,0.0,1.0,8.473393,16.641972
2024-04-09 02:00:00+00:00,8.3725,5.8412313,0.0,1.0,10.308831,16.575644
2024-04-09 03:00:00+00:00,7.4225,4.510271,0.0,1.0,11.367109,18.775301
2024-04-09 04:00:00+00:00,6.8225,3.6752348,0.0,2.0,11.792404,18.584509
2024-04-09 05:00:00+00:00,7.7225,5.2649345,0.0,0.0,7.2,19.05281
2024-04-09 06:00:00+00:00,7.3225,4.76348,0.0,0.0,7.8954163,21.758419
2024-04-09 07:00:00+00:00,6.7225,4.1204157,0.0,0.0,8.12197,20.570463
2024-04-09 08:00:00+00:00,5.5725,2.565,0.0,0.0,10.495713,16.1198
2024-04-09 09:00:00+00:00,6.7725,4.355756,0.0,1.0,6.379216,10.691453
2024-04-09 10:00:00+00:00,4.6725,2.10921,0.0,1.0,6.725354,11.113451
2024-04-09 11:00:00+00:00,5.5725,3.168736,0.0,0.0,6.489992,14.587776
2024-04-09 12:00:00+00:00,9.4225,6.9724665,0.0,1.0,9.0,14.05845
2024-04-09 13:00:00+00:00,14.5225,12.854591,0.0,1.0,7.8954163,16.299694
2024-04-09 14:00:00+00:00,17.072498,15.207638,0.0,1.0,8.217153,10.630672
2024-04-09 15:00:00+00:00,19.1225,18.512726,0.0,1.0,6.849467,8.311245
2024-04-09 16:00:00+00:00,20.6225,20.907394,0.0,1.0,5.8048253,6.924738
2024-04-09 17:00:00+00:00,21.8725,22.905544,0.0,1.0,3.8939953,4.8433046
2024-04-09 18:00:00+00:00,22.922499,23.35583,0.0,1.0,6.130579,7.5685663
2024-04-09 19:00:00+00:00,23.572498,23.314606,0.0,1.0,5.8603754,6.924738
2024-04-09 20:00:00+00:00,23.7725,23.101803,0.0,1.0,4.0249224,5.00128
2024-04-09 21:00:00+00:00,22.172499,20.921719,0.0,1.0,9.605998,12.57426
2024-04-09 22:00:00+00:00,18.6225,16.265512,0.0,1.0,15.629971,25.862436
2024-04-09 23:00:00+00:00,14.5725,11.080349,0.0,1.0,18.228943,33.99475
2024-04-10 00:00:00+00:00,13.4725,10.254413,0.0,1.0,14.044615,30.735231
2024-04-10 01:00:00+00:00,14.2725,10.905646,0.0,1.0,14.05845,30.676142
2024-04-10 02:00:00+00:00,13.8225,10.857949,0.0,1.0,11.159999,27.475807
2024-04-10 03:00:00+00:00,12.5225,10.046234,0.0,1.0,7.9526596,22.7057
2024-04-10 04:00:00+00:00,11.4225,8.867166,0.0,1.0,9.0645685,19.386591
2024-04-10 05:00:00+00:00,10.7725,8.189707,0.0,1.0,9.47012,16.055353
2024-04-10 06:00:00+00:00,9.8225,7.6336117,0.0,1.0,6.696387,10.594036
2024-04-10 07:00:00+00:00,8.8225,6.191366,0.0,2.0,10.390226,14.618837
2024-04-10 08:00:00+00:00,8.1725,5.747423,0.0,2.0,9.504273,20.421871
2024-04-10 09:00:00+00:00,8.0225,6.0704584,0.0,3.0,6.489992,16.595179
2024-04-10 10:00:00+00:00,8.3225,6.2583246,0.0,2.0,6.87779,16.520823
2024-04-10 11:00:00+00:00,8.4725,6.349016,0.0,2.0,7.208994,15.827721
2024-04-10 12:00:00+00:00,9.6725,7.5758095,0.0,1.0,7.6367526,15.893093
2024-04-10 13:00:00+00:00,12.1225,9.928081,0.0,1.0,10.990322,14.57889
2024-04-10 14:00:00+00:00,13.6225,11.142973,0.0,2.0,14.255272,17.826363
2024-04-10 15:00:00+00:00,14.4725,12.243935,0.0,3.0,14.255272,17.826363
2024-04-10 16:00:00+00:00,14.9225,12.472496,0.0,3.0,16.563911,20.620804
2024-04-10 17:00:00+00:00,14.5225,12.221943,0.0,3.0,16.323528,21.028437
2024-04-10 18:00:00+00:00,15.2725,13.370876,0.1,51.0,15.0038395,19.803272
2024-04-10 19:00:00+00:00,15.3725,13.842474,0.5,53.0,13.397612,16.904673
2024-04-10 20:00:00+00:00,15.7225,14.444397,0.0,3.0,12.096214,14.693999
2024-04-10 21:00:00+00:00,15.4725,14.351414,0.0,1.0,10.805998,13.854155
2024-04-10 22:00:00+00:00,14.9725,13.758677,0.0,2.0,10.703569,13.684735
2024-04-10 23:00:00+00:00,13.1725,11.856468,0.0,1.0,9.673221,13.479583
2024-04-11 00:00:00+00:00,12.1225,11.192913,0.0,2.0,6.924738,13.004921
2024-04-11 01:00:00+00:00,10.5725,9.50998,0.0,1.0,6.28713,12.43434
2024-04-11 02:00:00+00:00,10.8725,9.866021,0.0,2.0,6.379216,14.84318
2024-04-11 03:00:00+00:00,10.1225,9.003632,0.0,3.0,6.297428,14.707222
2024-04-11 04:00:00+00:00,9.5225,8.473623,0.0,3.0,4.8965297,12.768586
2024-04-11 05:00:00+00:00,9.4725,8.091396,0.0,3.0,6.3690495,12.7279215
2024-04-11 06:00:00+00:00,9.0725,7.0943413,0.0,3.0,9.422101,16.981165
2024-04-11 07:00:00+00:00,9.1725,7.466423,0.0,3.0,7.386582,13.70839
2024-04-11 08:00:00+00:00,9.4725,7.3644466,0.0,3.0,11.090103,15.990646
2024-04-11 09:00:00+00:00,9.4725,7.4493256,0.0,3.0,10.948973,17.713316
2024-04-11 10:00:00+00:00,9.5725,8.089729,0.0,3.0,7.42159,11.620809
2024-04-11 11:00:00+00:00,9.6225,8.081534,0.2,51.0,8.089993,13.979871
2024-04-11 12:00:00+00:00,10.0225,8.191089,0.3,51.0,11.090103,15.629972
2024-04-11 13:00:00+00:00,10.0725,8.164007,0.4,51.0,11.525623,16.299694
2024-04-11 14:00:00+00:00,11.7225,9.067812,0.0,3.0,17.873554,23.34455
2024-04-11 15:00:00+00:00,12.5725,9.981629,0.0,3.0,18.11841,23.333443
2024-04-11 16:00:00+00:00,15.5225,13.422131,0.0,2.0,17.414474,21.67487
2024-04-11 17:00:00+00:00,16.922499,15.232903,0.0,2.0,17.81909,23.166216
2024-04-11 18:00:00+00:00,16.7725,14.887926,0.0,2.0,21.166653,28.856194
2024-04-11 19:00:00+00:00,14.9725,12.498154,0.2,51.0,21.38897,30.472675
2024-04-11 20:00:00+00:00,14.5725,11.941772,2.0,61.0,23.469128,31.863558
2024-04-11 21:00:00+00:00,14.0225,12.289244,0.2,51.0,17.429354,28.963785
2024-04-11 22:00:00+00:00,13.4225,11.025618,0.8,53.0,21.980644,34.966362
2024-04-11 23:00:00+00:00,13.4725,10.099694,0.1,51.0,28.220417,45.551025
2024-04-12 00:00:00+00:00,12.9225,9.600923,0.1,51.0,26.980793,44.65451
2024-04-12 01:00:00+00:00,13.5225,10.701576,1.2,55.0,25.925,42.984966
2024-04-12 02:00:00+00:00,13.7725,10.614117,0.6,53.0,27.890127,45.92928
2024-04-12 03:00:00+00:00,13.7225,10.36741,0.4,51.0,29.354902,48.075836
2024-04-12 04:00:00+00:00,13.2225,10.107527,0.1,51.0,27.362368,45.770996
2024-04-12 05:00:00+00:00,13.2225,9.516033,0.8,53.0,31.303444,51.889977
2024-04-12 06:00:00+00:00,13.1225,9.159044,1.0,55.0,32.83705,53.441513
2024-04-12 07:00:00+00:00,13.5725,9.170202,4.8,63.0,36.88551,59.163895
2024-04-12 08:00:00+00:00,14.8225,10.419842,0.3,51.0,39.04797,61.314243
2024-04-12 09:00:00+00:00,14.8725,10.3766,0.1,51.0,38.833305,61.09402
2024-04-12 10:00:00+00:00,14.4725,10.221966,0.2,51.0,36.432995,57.289787
2024-04-12 11:00:00+00:00,14.5225,11.515549,0.0,3.0,28.623962,45.789394
2024-04-12 12:00:00+00:00,14.8725,11.941372,0.0,3.0,28.467329,42.664177
2024-04-12 13:00:00+00:00,17.2225,15.120012,0.0,3.0,26.727423,39.96162
2024-04-12 14:00:00+00:00,17.7725,16.18782,0.4,51.0,23.97989,34.353127
2024-04-12 15:00:00+00:00,18.572498,17.09939,0.2,51.0,23.893261,33.549606
2024-04-12 16:00:00+00:00,19.3725,17.644543,0.5,53.0,24.821732,34.29838
2024-04-12 17:00:00+00:00,16.822498,13.538919,6.4,63.0,30.758411,44.391083
2024-04-12 18:00:00+00:00,16.0225,11.326432,0.1,51.0,32.84692,45.891174
2024-04-12 19:00:00+00:00,16.572498,11.749709,0.0,1.0,31.877792,44.114323
2024-04-12 20:00:00+00:00,17.2225,11.759657,0.0,1.0,34.62369,47.494083
2024-04-12 21:00:00+00:00,17.3725,11.820141,0.0,0.0,31.404713,44.436306
2024-04-12 22:00:00+00:00,16.8725,11.468706,0.0,0.0,28.66468,42.694542
2024-04-12 23:00:00+00:00,15.1725,10.7103,0.0,0.0,22.065973,36.2243
2024-04-13 00:00:00+00:00,13.7225,10.051315,0.0,0.0,16.075521,31.062386
2024-04-13 01:00:00+00:00,13.5725,9.123608,0.0,0.0,21.129883,36.783474
2024-04-13 02:00:00+00:00,12.6225,8.598051,0.0,0.0,18.289274,34.20568
2024-04-13 03:00:00+00:00,12.3725,7.7067547,0.0,0.0,22.89611,40.102448
2024-04-13 04:00:00+00:00,11.8725,7.440014,0.0,0.0,21.437386,37.67465
2024-04-13 05:00:00+00:00,11.2225,6.546583,0.0,0.0,23.1774,39.87071
2024-04-13 06:00:00+00:00,10.5725,5.828601,0.0,1.0,24.216522,40.98628
2024-04-13 07:00:00+00:00,10.1725,5.3795424,0.0,3.0,25.364037,41.556225
2024-04-13 08:00:00+00:00,9.7225,4.5267677,0.0,0.0,27.09822,42.3792
2024-04-13 09:00:00+00:00,8.3225,2.7743797,0.0,1.0,27.067116,43.632824
2024-04-13 10:00:00+00:00,7.4725,1.7082415,0.0,2.0,27.607563,43.79589
2024-04-13 11:00:00+00:00,7.4725,1.8955517,0.0,3.0,26.200977,41.251034
2024-04-13 12:00:00+00:00,7.7725,1.9444957,0.0,3.0,28.291512,41.39217
2024-04-13 13:00:00+00:00,8.5725,2.7327943,0.2,51.0,29.195534,42.51812
2024-04-13 14:00:00+00:00,8.4225,2.5523696,0.2,51.0,29.598919,42.577515
2024-04-13 15:00:00+00:00,8.5725,2.2363992,0.3,51.0,32.59939,45.56525
2024-04-13 16:00:00+00:00,8.9225,2.5496125,0.1,51.0,32.09052,45.834656
2024-04-13 17:00:00+00:00,8.9225,2.1222,0.3,51.0,35.33506,50.45782
2024-04-13 18:00:00+00:00,8.6225,2.4868279,0.3,51.0,31.616526,45.82052
2024-04-13 19:00:00+00:00,9.2225,3.0053205,0.5,53.0,32.24161,47.153126
2024-04-13 20:00:00+00:00,9.7725,3.7304401,0.1,51.0,30.009838,44.055527
2024-04-13 21:00:00+00:00,10.2225,4.796528,0.0,3.0,25.045238,38.251587
2024-04-13 22:00:00+00:00,11.2225,5.5637226,0.0,3.0,25.582806,40.076588
2024-04-13 23:00:00+00:00,11.0725,5.73026,0.0,2.0,23.241617,38.03413
2024-04-14 00:00:00+00:00,10.5725,5.314802,0.0,0.0,21.99538,37.503983
2024-04-14 01:00:00+00:00,9.4225,3.6547809,0.0,0.0,23.688984,40.30071
2024-04-14 02:00:00+00:00,9.0725,3.785266,0.0,0.0,20.345573,36.345737
2024-04-14 03:00:00+00:00,8.7725,3.829813,0.0,0.0,18.129137,33.46645
2024-04-14 04:00:00+00:00,8.5725,3.4800649,0.0,0.0,19.35314,35.364388
2024-04-14 05:00:00+00:00,8.3725,3.2309837,0.0,0.0,19.839235,36.0
2024-04-14 06:00:00+00:00,8.0225,2.8581905,0.0,0.0,19.9954,36.2082
2024-04-14 07:00:00+00:00,7.6725,2.3297796,0.0,0.0,21.218632,38.03413
2024-04-14 08:00:00+00:00,7.2225,2.045402,0.0,1.0,20.082708,36.896046
2024-04-14 09:00:00+00:00,6.6225,2.2276616,0.0,0.0,14.869351,30.430117
2024-04-14 10:00:00+00:00,5.7225,1.5676084,0.0,0.0,13.324863,28.880886
2024-04-14 11:00:00+00:00,5.7725,1.516593,0.0,1.0,14.587776,28.739187
2024-04-14 12:00:00+00:00,7.7725,3.511835,0.0,0.0,16.516901,37.137627
2024-04-14 13:00:00+00:00,11.1725,7.600832,0.0,1.0,13.70839,20.447239
2024-04-14 14:00:00+00:00,13.9225,10.2969055,0.0,1.0,15.484185,20.570463
2024-04-14 15:00:00+00:00,16.172499,12.553961,0.0,1.0,19.272614,25.376808
2024-04-14 16:00:00+00:00,17.7225,14.307632,0.0,1.0,19.373219,25.02971
2024-04-14 17:00:00+00:00,18.5225,14.146772,0.0,1.0,23.770906,31.262014
2024-04-14 18:00:00+00:00,18.322498,14.616695,0.8,53.0,18.204042,25.603062
2024-04-14 19:00:00+00:00,20.7725,17.15981,0.0,1.0,21.288757,28.412645
2024-04-14 20:00:00+00:00,21.7225,17.842937,0.0,1.0,22.545315,30.962091
2024-04-14 21:00:00+00:00,21.9725,18.199553,0.0,0.0,20.140705,29.47826
2024-04-14 22:00:00+00:00,21.3725,17.820219,0.0,1.0,18.709612,32.559605
2024-04-14 23:00:00+00:00,19.822498,16.295149,0.0,1.0,17.826363,34.653625
2024-04-15 00:00:00+00:00,19.3725,15.564911,0.0,1.0,20.304129,37.54543
2024-04-15 01:00:00+00:00,15.0725,12.301069,0.0,2.0,12.261158,26.903828
2024-04-15 02:00:00+00:00,16.822498,12.718048,0.1,51.0,21.710716,40.108913
2024-04-15 03:00:00+00:00,16.922499,13.183676,0.0,2.0,22.79684,40.870705
2024-04-15 04:00:00+00:00,16.322498,13.54991,0.0,1.0,20.056877,36.659946
2024-04-15 05:00:00+00:00,14.7725,13.663984,0.0,0.0,10.086427,24.490587
2024-04-15 06:00:00+00:00,13.0225,11.973669,0.0,1.0,9.47012,24.162945
2024-04-15 07:00:00+00:00,12.5225,11.3303,0.0,0.0,10.24578,25.849905
2024-04-15 08:00:00+00:00,11.7725,10.862352,0.0,0.0,7.5942073,21.67487
2024-04-15 09:00:00+00:00,11.1225,10.055066,0.0,0.0,7.771331,21.046917
2024-04-15 10:00:00+00:00,10.1725,8.600626,0.0,0.0,9.779817,20.12461
2024-04-15 11:00:00+00:00,11.6225,10.511268,0.0,0.0,8.669949,21.791153
2024-04-15 12:00:00+00:00,14.2225,13.291462,0.0,0.0,9.826088,21.629978
2024-04-15 13:00:00+00:00,17.8725,17.192154,0.0,1.0,12.904882,20.140705
2024-04-15 14:00:00+00:00,20.5225,19.271168,0.0,1.0,15.379206,20.68356
2024-04-15 15:00:00+00:00,22.422499,21.644646,0.0,0.0,11.440979,15.175612
2024-04-15 16:00:00+00:00,23.9725,23.134222,0.0,1.0,10.799999,13.339445
2024-04-15 17:00:00+00:00,24.172499,21.273035,0.0,1.0,18.792551,24.535524
2024-04-15 18:00:00+00:00,24.072498,20.94552,0.0,1.0,20.380579,26.019806
2024-04-15 19:00:00+00:00,24.172499,20.621502,0.0,1.0,24.64094,32.55363
2024-04-15 20:00:00+00:00,24.5225,21.056566,0.0,0.0,21.479666,28.594517
2024-04-15 21:00:00+00:00,24.3725,21.152042,0.0,0.0,19.852295,28.943642
2024-04-15 22:00:00+00:00,23.1225,20.45266,0.0,0.0,16.171976,26.459389
2024-04-15 23:00:00+00:00,21.072498,19.322102,0.0,0.0,11.177405,24.993439
2024-04-16 00:00:00+00:00,17.9725,16.337852,0.0,0.0,9.826088,25.984917
2024-04-16 01:00:00+00:00,16.822498,15.005615,0.0,0.0,8.311245,22.104116
2024-04-16 02:00:00+00:00,15.9225,12.065807,0.0,0.0,19.242327,35.457714
2024-04-16 03:00:00+00:00,14.3725,9.6003065,0.0,0.0,22.530937,39.29116
2024-04-16 04:00:00+00:00,12.7225,8.202199,0.0,0.0,18.35647,33.790176
2024-04-16 05:00:00+00:00,11.2725,7.7760496,0.0,0.0,11.159999,24.162945
2024-04-16 06:00:00+00:00,9.3225,6.5705175,0.0,0.0,6.9527545,18.782204
2024-04-16 07:00:00+00:00,8.6225,5.7366686,0.0,0.0,7.9932966,21.325253
2024-04-16 08:00:00+00:00,7.8225,4.7516155,0.0,0.0,8.714677,18.971008
2024-04-16 09:00:00+00:00,7.0225,3.9288836,0.0,0.0,8.39657,18.626305
2024-04-16 10:00:00+00:00,6.7225,3.5857134,0.0,0.0,8.287822,22.406927
2024-04-16 11:00:00+00:00,8.0725,4.6724625,0.0,0.0,10.44,24.75638
2024-04-16 12:00:00+00:00,10.4725,6.940094,0.0,0.0,12.738099,26.649727
2024-04-16 13:00:00+00:00,13.4725,9.511504,0.0,0.0,17.10284,23.557316
2024-04-16 14:00:00+00:00,15.2725,11.087977,0.0,0.0,18.472595,24.26998
2024-04-16 15:00:00+00:00,16.572498,13.159794,0.0,0.0,17.148247,22.039528
2024-04-16 16:00:00+00:00,17.4725,14.753906,0.0,0.0,16.489416,20.808498
2024-04-16 17:00:00+00:00,18.422499,16.140121,0.0,0.0,15.778516,20.380579
2024-04-16 18:00:00+00:00,19.422499,17.168282,0.0,0.0,15.484185,19.8
2024-04-16 19:00:00+00:00,20.1225,17.255373,0.0,0.0,16.418526,21.028437
2024-04-16 20:00:00+00:00,20.322498,16.655846,0.0,0.0,17.148247,21.758419
2024-04-16 21:00:00+00:00,20.2225,16.187399,0.0,0.0,14.904173,19.734436
2024-04-16 22:00:00+00:00,19.6225,16.450052,0.0,0.0,10.514218,15.349684
2024-04-16 23:00:00+00:00,17.1225,15.579027,0.0,0.0,7.653705,11.988594
2024-04-17 00:00:00+00:00,17.4725,15.741995,0.0,0.0,1.9386592,4.32
2024-04-17 01:00:00+00:00,14.9725,13.060001,0.0,0.0,4.510787,1.0182338
2024-04-17 02:00:00+00:00,14.0725,12.118771,0.0,0.0,5.4477882,2.8116899
2024-04-17 03:00:00+00:00,11.2225,9.1039505,0.0,0.0,7.10031,3.9763298
2024-04-17 04:00:00+00:00,9.3225,7.1219196,0.0,0.0,7.289444,8.905908
2024-04-17 05:00:00+00:00,8.2225,5.5584574,0.0,0.0,10.24578,14.291592
2024-04-17 06:00:00+00:00,7.5725,5.11211,0.0,0.0,8.557102,14.84318
2024-04-17 07:00:00+00:00,7.9725,5.4066677,0.0,0.0,8.4963045,20.466246
2024-04-17 08:00:00+00:00,7.9224997,4.6822205,0.0,0.0,11.435313,26.044699
2024-04-17 09:00:00+00:00,8.0725,4.473156,0.0,0.0,11.923557,26.932714
2024-04-17 10:00:00+00:00,7.2225,3.8506641,0.0,0.0,9.504272,22.771244
2024-04-17 11:00:00+00:00,7.4725,3.7219877,0.0,1.0,12.496718,23.893261
2024-04-17 12:00:00+00:00,9.1225,5.1448736,0.0,1.0,15.7908325,24.606731
2024-04-17 13:00:00+00:00,12.3225,8.968958,0.0,1.0,13.276144,17.227419
2024-04-17 14:00:00+00:00,13.9725,10.801325,0.0,1.0,13.722565,17.698677
2024-04-17 15:00:00+00:00,15.2725,12.266951,0.0,1.0,16.862455,21.218632
2024-04-17 16:00:00+00:00,15.3225,11.987907,0.0,1.0,17.555307,22.380884
2024-04-17 17:00:00+00:00,15.4225,12.345493,0.0,3.0,18.218275,22.768396
2024-04-17 18:00:00+00:00,13.4225,9.7388,0.0,3.0,18.440998,24.192429
2024-04-17 19:00:00+00:00,12.4725,9.011362,0.0,3.0,16.992609,22.565422
2024-04-17 20:00:00+00:00,11.9725,8.811852,0.4,51.0,16.199999,21.470612
2024-04-17 21:00:00+00:00,10.4725,7.6068,0.7,53.0,16.904673,25.600533
2024-04-17 22:00:00+00:00,10.1725,7.260935,0.1,51.0,15.484185,22.657131
2024-04-17 23:00:00+00:00,10.0225,7.7654333,0.0,3.0,10.495713,15.815435
2024-04-18 00:00:00+00:00,9.9225,7.5118237,0.1,51.0,11.384199,17.771753
2024-04-18 01:00:00+00:00,9.2725,6.737935,0.1,51.0,12.4811535,18.678415
2024-04-18 02:00:00+00:00,9.0225,6.8226566,0.9,53.0,11.631956,18.792551
2024-04-18 03:00:00+00:00,8.7725,6.218788,0.7,53.0,14.145756,23.157824
2024-04-18 04:00:00+00:00,8.6725,6.305607,0.3,51.0,12.864649,23.087763
2024-04-18 05:00:00+00:00,8.4225,5.6553936,4.4,63.0,14.241629,26.795223
2024-04-18 06:00:00+00:00,8.4225,5.6526117,0.2,51.0,14.512064,25.96496
2024-04-18 07:00:00+00:00,8.5725,5.3954782,0.2,51.0,17.727943,29.834423
2024-04-18 08:00:00+00:00,8.5225,5.239437,0.2,51.0,18.455048,31.259941
2024-04-18 09:00:00+00:00,8.5225,5.405838,0.1,51.0,17.399586,30.068083
2024-04-18 10:00:00+00:00,8.4725,5.153347,0.1,51.0,18.532135,31.222609
2024-04-18 11:00:00+00:00,8.3225,4.8271484,0.1,51.0,19.486609,32.44996
2024-04-18 12:00:00+00:00,8.6225,4.7785482,0.1,51.0,21.129885,32.559605
2024-04-18 13:00:00+00:00,8.0725,3.6235003,0.1,51.0,23.688984,32.83705
2024-04-18 14:00:00+00:00,8.6225,4.4443703,0.1,51.0,21.986542,30.472675
2024-04-18 15:00:00+00:00,8.3725,4.1178894,0.2,51.0,21.897945,30.0767
2024-04-18 16:00:00+00:00,8.4725,4.078104,0.1,51.0,21.892027,29.793125
2024-04-18 17:00:00+00:00,8.8725,4.0238,0.0,3.0,24.57511,33.161064
2024-04-18 18:00:00+00:00,9.1225,4.7124233,0.0,3.0,21.710716,28.62396
2024-04-18 19:00:00+00:00,8.8725,4.362563,0.0,3.0,21.897945,29.01966
2024-04-18 20:00:00+00:00,9.0725,4.3708515,0.0,3.0,22.657131,30.563978
2024-04-18 21:00:00+00:00,8.9225,3.8639746,0.0,1.0,24.967497,33.989033
2024-04-18 22:00:00+00:00,9.0725,4.8152924,0.0,3.0,19.201874,26.260265
2024-04-18 23:00:00+00:00,8.5725,5.002763,0.0,3.0,14.021525,19.881649
2024-04-19 00:00:00+00:00,8.4225,4.566801,0.0,0.0,16.58346,25.772078
2024-04-19 01:00:00+00:00,7.6225,4.2852716,0.0,0.0,12.55879,21.575987
2024-04-19 02:00:00+00:00,6.2725,3.7457323,0.0,1.0,7.2,17.782686
2024-04-19 03:00:00+00:00,5.3725,3.0948915,0.0,1.0,5.6920996,13.830749
2024-04-19 04:00:00+00:00,5.5225,3.0651584,0.0,1.0,6.9247384,16.363178
2024-04-19 05:00:00+00:00,5.1225,2.080656,0.0,0.0,10.464797,22.42427
2024-04-19 06:00:00+00:00,4.6225,1.9958444,0.0,0.0,7.289445,18.59845
2024-04-19 07:00:00+00:00,4.1725,1.5945449,0.0,0.0,6.696387,18.388212
2024-04-19 08:00:00+00:00,3.8225002,1.3130026,0.0,0.0,6.0347,15.124284
2024-04-19 09:00:00+00:00,3.8225002,1.1313162,0.0,2.0,7.2805495,16.075521
2024-04-19 10:00:00+00:00,3.8725,0.9858999,0.0,0.0,8.557102,19.373219
2024-04-19 11:00:00+00:00,4.6725,1.5960588,0.0,0.0,10.30883,18.161278
2024-04-19 12:00:00+00:00,6.8725,4.01612,0.0,1.0,10.00256,16.311613
2024-04-19 13:00:00+00:00,9.4225,6.4645414,0.0,1.0,10.495713,13.698934
2024-04-19 14:00:00+00:00,11.1725,8.70144,0.0,1.0,7.5685663,9.178235
2024-04-19 15:00:00+00:00,12.6225,10.399425,0.0,1.0,12.031756,14.799459
2024-04-19 16:00:00+00:00,12.9725,9.944526,0.0,1.0,17.283749,21.758419
2024-04-19 17:00:00+00:00,12.3225,8.632664,0.0,1.0,19.67195,24.912935
2024-04-19 18:00:00+00:00,12.1225,8.806161,0.0,2.0,20.3774,25.959969
2024-04-19 19:00:00+00:00,12.3225,9.467407,0.0,3.0,19.319628,24.33664
2024-04-19 20:00:00+00:00,11.7225,8.278227,0.0,3.0,17.902534,22.450264
2024-04-19 21:00:00+00:00,10.5225,6.7842054,0.0,3.0,18.971008,24.863466
